State,Year,Month,Temp,Count,price,Megawatthours
AK,2010,5,14.399999999999999,723,0.27000000000000135,-23821
AK,2010,6,8.200000000000003,1082,-0.21000000000000085,-11420
AK,2010,7,2.6000000000000014,234,-0.2400000000000002,21068
AK,2010,8,-0.6000000000000014,653,-0.08999999999999986,14913
AK,2010,9,-8.700000000000003,355,-0.08999999999999986,-18337
AK,2010,10,-15.199999999999996,-717,-0.0600000000000005,21774
AK,2010,11,-9.900000000000002,-920,0.5400000000000009,29931
AK,2010,12,-20.099999999999998,-28,0.05999999999999872,70218
AK,2011,1,9.4,152,0.3500000000000014,13008
AK,2011,2,-1.0,-424,0.08999999999999986,-65552
AK,2011,3,5.9,1347,0.29999999999999893,8242
AK,2011,4,11.299999999999999,-28,0.16000000000000014,-52779
AK,2011,5,17.3,61,-0.15000000000000036,-27204
AK,2011,6,9.299999999999997,1641,0.4100000000000019,-16994
AK,2011,7,2.3000000000000043,173,0.4599999999999973,10237
AK,2011,8,-3.1000000000000014,864,-0.5,20179
AK,2011,9,-6.600000000000001,284,0.16000000000000014,-9964
AK,2011,10,-13.899999999999999,-609,0.08999999999999986,24294
AK,2011,11,-24.9,-92,-0.259999999999998,52140
AK,2011,12,5.800000000000001,-608,-0.1999999999999993,43347
AK,2012,1,-22.200000000000003,-120,0.9499999999999993,13884
AK,2012,2,24.9,279,-1.0500000000000007,-23565
AK,2012,3,-7.8,216,0.9100000000000001,-38426
AK,2012,4,23.0,309,-0.9700000000000006,-40954
AK,2012,5,9.900000000000002,-1066,0.8900000000000023,-35177
AK,2012,6,13.199999999999996,2358,-0.4700000000000024,-13673
AK,2012,7,1.6000000000000014,-342,0.8800000000000026,24594
AK,2012,8,-2.1000000000000014,937,-0.45000000000000284,8001
AK,2012,9,-9.299999999999997,-488,-1.1599999999999984,-11602
AK,2012,10,-15.100000000000001,954,0.8100000000000005,23054
AK,2012,11,-19.5,-1126,-0.7500000000000018,55073
AK,2012,12,-6.8,-507,0.3100000000000005,60344
AK,2013,1,10.600000000000001,508,-0.2599999999999998,-12664
AK,2013,2,-3.500000000000001,-442,0.3899999999999988,-84030
AK,2013,3,4.7,550,0.15000000000000213,10803
AK,2013,4,5.699999999999999,362,0.6600000000000001,-25128
AK,2013,5,18.500000000000004,1005,-0.08999999999999986,-19545
AK,2013,6,18.699999999999996,355,-0.3500000000000014,-27241
AK,2013,7,1.1000000000000014,815,0.6000000000000014,11741
AK,2013,8,-3.6000000000000014,73,-0.8800000000000026,22679
AK,2013,9,-11.799999999999997,326,0.010000000000001563,-15216
AK,2013,10,-5.600000000000001,537,0.19000000000000128,16863
AK,2013,11,-20.3,-1056,0.6199999999999974,21600
AK,2013,12,-6.699999999999999,-428,0.240000000000002,76102
AK,2014,1,11.399999999999999,475,-0.8900000000000006,-1138
AK,2014,2,-11.7,-535,0.3500000000000014,-69654
AK,2014,3,7.3999999999999995,730,-0.07000000000000028,20403
AK,2014,4,13.299999999999999,-5961,0.0,-58833
AK,2014,5,14.5,12442,1.379999999999999,-22200
AK,2014,6,6.200000000000003,498,0.48999999999999844,-8526
AK,2014,7,4.600000000000001,772,0.14000000000000057,12749
AK,2014,8,-0.7000000000000028,337,-0.2699999999999996,9479
AK,2014,9,-9.700000000000003,707,-0.5799999999999983,-146
AK,2014,10,-16.499999999999996,622,0.36999999999999744,19790
AK,2014,11,-6.199999999999999,-400,-0.11999999999999744,25338
AK,2014,12,-4.600000000000001,-174,-1.370000000000001,45681
AK,2015,1,-7.9,-6022,0.5599999999999987,6483
AK,2015,2,5.5,-9,-0.019999999999999574,-33690
AK,2015,3,3.3000000000000007,915,0.17999999999999972,-11404
AK,2015,4,12.299999999999999,804,-0.09999999999999787,-39086
AK,2015,5,16.599999999999998,293,0.34999999999999787,-25397
AK,2015,6,7.5,731,0.6000000000000014,-14223
AK,2015,7,1.9000000000000057,582,0.14999999999999858,16136
AK,2015,8,-4.900000000000006,476,-0.370000000000001,16376
AK,2015,9,-10.399999999999999,573,-0.22999999999999687,-8329
AK,2015,10,-7.299999999999997,252,-0.07000000000000028,21450
AK,2015,11,-14.400000000000002,-1218,0.23000000000000043,22794
AK,2015,12,-8.899999999999999,304,-1.0600000000000023,61536
AK,2016,1,8.899999999999999,-656,0.1999999999999993,-10871
AK,2016,2,0.10000000000000142,185,0.10000000000000142,-42332
AK,2016,3,1.3999999999999986,1227,0.3000000000000007,-7931
AK,2016,4,14.599999999999998,104,0.6999999999999993,-46659
AK,2016,5,10.700000000000003,744,0.0,-11384
AK,2016,6,7.799999999999997,939,0.05999999999999872,-6649
AK,2016,7,3.8000000000000043,-218,0.17999999999999972,10918
AK,2016,8,-2.3999999999999986,1015,-0.41999999999999815,21131
AK,2016,9,-10.900000000000006,505,-0.10999999999999943,-23906
AK,2016,10,-12.599999999999998,-235,0.39000000000000057,35996
AK,2016,11,-16.4,-275,0.11999999999999744,27980
AK,2016,12,-7.1000000000000005,-111,-0.16000000000000014,61227
AK,2017,1,-1.7000000000000002,993,0.7300000000000004,12588
AK,2017,2,2.0999999999999996,24,0.019999999999999574,-53297
AK,2017,3,-1.8999999999999995,777,1.1099999999999994,2872
AK,2017,4,24.900000000000002,46,-0.35999999999999943,-53322
AK,2017,5,11.199999999999996,980,0.4200000000000017,-32361
AK,2017,6,10.700000000000003,962,0.10999999999999943,-13553
AK,2017,7,4.799999999999997,-66,-0.5300000000000011,18321
AK,2017,8,-6.0,1185,-0.5299999999999976,9425
AK,2017,9,-7.699999999999996,-391,-0.1700000000000017,-12587
AK,2017,10,-12.400000000000002,455,0.3000000000000007,21267
AL,2007,2,-1.9000000000000057,3280,0.3199999999999994,-174202
AL,2007,3,15.200000000000003,1574,-0.16999999999999993,-349873
AL,2007,4,0.0,439,0.1800000000000006,-350371
AL,2007,5,11.200000000000003,1320,0.16000000000000014,808689
AL,2007,6,7.599999999999994,3486,0.4899999999999993,783702
AL,2007,7,0.4000000000000057,859,-0.16999999999999993,665863
AL,2007,8,5.200000000000003,5880,0.6499999999999995,679776
AL,2007,9,-8.400000000000006,-45,-0.7399999999999993,-900748
AL,2007,10,-9.5,-27,-0.1299999999999999,-1197067
AL,2007,11,-12.899999999999999,1475,-0.23000000000000043,-800034
AL,2007,12,-2.0,550,-0.040000000000000036,541623
AL,2008,1,-8.600000000000001,777472,0.3700000000000001,810016
AL,2008,2,6.200000000000003,2817,-0.1899999999999995,-656747
AL,2008,3,6.0,430,-0.27000000000000046,-325960
AL,2008,4,7.599999999999994,1117,0.27000000000000046,-360214
AL,2008,5,7.5,2305,0.3899999999999997,545350
AL,2008,6,8.400000000000006,2340,1.3199999999999994,1176834
AL,2008,7,1.2999999999999972,3162,0.27000000000000135,519649
AL,2008,8,-1.5999999999999943,4424,-0.14000000000000057,-153901
AL,2008,9,-3.9000000000000057,-1580,-0.07000000000000028,-782088
AL,2008,10,-12.299999999999997,-307,0.16000000000000014,-1176162
AL,2008,11,-11.200000000000003,-253,-0.15000000000000036,-433518
AL,2008,12,-1.2999999999999972,1324,-0.25,499473
AL,2009,1,-4.400000000000006,-7157,0.120000000000001,341844
AL,2009,2,2.9000000000000057,1396,-0.13000000000000078,-615498
AL,2009,3,9.099999999999994,-1010,-0.33000000000000007,-397993
AL,2009,4,4.100000000000001,-438,0.07000000000000028,-354729
AL,2009,5,9.800000000000004,-616,-0.14000000000000057,731619
AL,2009,6,8.200000000000003,2380,1.0500000000000007,764400
AL,2009,7,-1.3000000000000114,-672,-0.5899999999999999,1156511
AL,2009,8,-0.09999999999999432,420,0.129999999999999,-372871
AL,2009,9,-3.0,-118,-0.5,-642379
AL,2009,10,-12.200000000000003,-700,-0.6600000000000001,-1025660
AL,2009,11,-9.399999999999999,471,0.08000000000000007,-255320
AL,2009,12,-8.600000000000001,1835,0.5400000000000009,823127
AL,2010,1,-4.799999999999997,-7188,-0.120000000000001,1121722
AL,2010,2,0.6000000000000014,2755,-0.3199999999999985,-659032
AL,2010,3,10.600000000000001,1894,0.10999999999999943,-504383
AL,2010,4,13.0,-1099,0.28999999999999915,-683639
AL,2010,5,9.099999999999994,687,0.22000000000000064,694219
AL,2010,6,7.6000000000000085,16741,0.3200000000000003,1297232
AL,2010,7,1.6999999999999886,10361,-0.019999999999999574,801426
AL,2010,8,0.4000000000000057,-2481,0.4499999999999993,121839
AL,2010,9,-6.099999999999994,-1544,-0.41999999999999993,-984993
AL,2010,10,-12.600000000000009,650,-0.10999999999999943,-1535748
AL,2010,11,-9.099999999999994,-1786,-0.27000000000000135,-416205
AL,2010,12,-14.900000000000006,-10214,0.07000000000000028,1597814
AL,2011,1,0.8000000000000043,-581,-0.09999999999999964,331951
AL,2011,2,8.399999999999999,1131,-0.049999999999998934,-1110029
AL,2011,3,8.299999999999997,1481,-0.4200000000000017,-300631
AL,2011,4,7.900000000000006,998,0.15000000000000036,-340473
AL,2011,5,4.200000000000003,-19454,0.6400000000000006,436458
AL,2011,6,11.399999999999991,23491,0.5700000000000003,1516444
AL,2011,7,0.4000000000000057,-1231,0.0600000000000005,458942
AL,2011,8,0.09999999999999432,4512,0.019999999999999574,418408
AL,2011,9,-9.700000000000003,-1871,-0.3800000000000008,-1591357
AL,2011,10,-11.499999999999993,-545,-0.20999999999999908,-1173722
AL,2011,11,-5.300000000000004,-5287,-0.33000000000000007,-101045
AL,2011,12,-6.0,5666,0.1899999999999995,648441
AL,2012,1,0.8000000000000043,-5732,-0.1999999999999993,141340
AL,2012,2,2.0,3641,0.05999999999999872,-562379
AL,2012,3,12.499999999999993,3127,-0.08000000000000007,-26278
AL,2012,4,0.4000000000000057,1339,-0.009999999999999787,-118411
AL,2012,5,8.400000000000006,2336,0.120000000000001,811662
AL,2012,6,3.3999999999999915,1872,0.8699999999999992,474371
AL,2012,7,4.799999999999997,-100,0.10999999999999943,939065
AL,2012,8,-3.5,4330,-0.10999999999999943,-277666
AL,2012,9,-5.099999999999994,-1917,-0.20999999999999908,-889551
AL,2012,10,-10.799999999999997,917,-0.6000000000000014,-935310
AL,2012,11,-11.0,401,-0.1899999999999995,-105773
AL,2012,12,-0.30000000000000426,355,0.16999999999999993,415574
AL,2013,1,-0.8999999999999986,-3573,-0.1899999999999995,438775
AL,2013,2,-2.0,1290,0.02999999999999936,-589679
AL,2013,3,1.7999999999999972,-4291,-0.019999999999999574,232875
AL,2013,4,12.400000000000006,9487,-0.1899999999999995,-477887
AL,2013,5,6.0,-558,0.25,393983
AL,2013,6,9.799999999999997,-5158,0.8599999999999994,975649
AL,2013,7,-0.29999999999999716,8886,-0.16999999999999993,411700
AL,2013,8,0.20000000000000284,619,0.05000000000000071,189760
AL,2013,9,-2.9000000000000057,3004,0.02999999999999936,-653857
AL,2013,10,-10.099999999999994,1095,-0.7200000000000006,-812943
AL,2013,11,-13.300000000000004,-1091,-0.4499999999999993,-239403
AL,2013,12,-3.700000000000003,3216,0.2599999999999998,677170
AL,2014,1,-10.600000000000001,-9788,0.5400000000000009,1142247
AL,2014,2,10.0,1634,-0.030000000000001137,-1241298
AL,2014,3,5.0,2026,-0.15000000000000036,-248279
AL,2014,4,10.100000000000001,-718,-0.20999999999999908,-685499
AL,2014,5,7.800000000000004,901,0.3100000000000005,652059
AL,2014,6,7.700000000000003,6819,0.6199999999999992,867006
AL,2014,7,-0.10000000000000853,9163,0.0600000000000005,534731
AL,2014,8,1.7000000000000028,3722,-0.009999999999999787,172792
AL,2014,9,-3.200000000000003,-620,-0.3100000000000005,-527038
AL,2014,10,-11.099999999999994,2050,-0.6699999999999999,-1120282
AL,2014,11,-17.0,-303,0.1899999999999995,-208518
AL,2014,12,1.7999999999999972,4402,-0.20999999999999908,566787
AL,2015,1,-6.399999999999999,-9933,0.11999999999999922,683707
AL,2015,2,-2.3000000000000043,-4872,0.40000000000000036,-575117
AL,2015,3,16.5,10323,-0.25,-424025
AL,2015,4,8.200000000000003,267,-0.040000000000000924,-651938
AL,2015,5,5.799999999999997,1058,0.40000000000000036,651049
AL,2015,6,7.0,2722,0.41000000000000014,1072246
AL,2015,7,2.799999999999997,3869,0.08000000000000007,821128
AL,2015,8,-2.5999999999999943,634,-0.09999999999999964,-153694
AL,2015,9,-4.599999999999994,1546,-0.040000000000000924,-1087738
AL,2015,10,-9.400000000000006,226,-0.8099999999999987,-956189
AL,2015,11,-5.799999999999997,-175,-0.2599999999999998,-430830
AL,2015,12,-2.3000000000000043,3403,-0.010000000000001563,372599
AL,2016,1,-13.899999999999999,-970,0.2400000000000002,1041327
AL,2016,2,6.799999999999997,4887,0.07000000000000028,-720442
AL,2016,3,9.900000000000006,2614,0.08999999999999986,-531170
AL,2016,4,3.8999999999999986,892,0.16000000000000014,-242566
AL,2016,5,6.600000000000001,3387,0.0600000000000005,710113
AL,2016,6,9.0,3547,0.5199999999999996,1109445
AL,2016,7,2.799999999999997,-3455,0.1999999999999993,809702
AL,2016,8,-0.4000000000000057,8934,-0.05999999999999872,41960
AL,2016,9,-3.0,-999,-0.019999999999999574,-762842
AL,2016,10,-10.099999999999994,696,-0.15000000000000036,-1231811
AL,2016,11,-10.700000000000003,-244,-0.41999999999999993,-555838
AL,2016,12,-7.699999999999996,3436,0.33999999999999986,726734
AL,2017,1,2.299999999999997,18999,-0.16999999999999993,160033
AL,2017,2,3.200000000000003,-2439,0.2599999999999998,-1057020
AL,2017,3,2.799999999999997,9357,-0.08999999999999986,467914
AL,2017,4,8.800000000000004,-8177,-0.14000000000000057,-116912
AL,2017,5,2.799999999999997,11032,0.17999999999999972,477846
AL,2017,6,5.799999999999997,3698,0.3800000000000008,578273
AL,2017,7,4.799999999999997,3787,0.10999999999999943,1012242
AL,2017,8,-1.7999999999999972,2972,-0.009999999999999787,-12554
AL,2017,9,-5.299999999999997,-12005,0.08000000000000007,-1173082
AL,2017,10,-7.700000000000003,11675,-0.5099999999999998,-438399
AR,2007,2,1.0,-1489,0.020000000000000462,22845
AR,2007,3,18.6,1822,0.16999999999999993,-303831
AR,2007,4,-2.1000000000000014,471,-0.6799999999999997,-249142
AR,2007,5,13.600000000000001,3116,0.1299999999999999,139629
AR,2007,6,6.099999999999994,6457,0.35999999999999943,563855
AR,2007,7,0.5,1578,0.6000000000000005,436227
AR,2007,8,6.1000000000000085,3995,0.08999999999999986,387569
AR,2007,9,-9.600000000000009,-5665,-0.17999999999999972,-211478
AR,2007,10,-10.099999999999994,4196,-0.4400000000000004,-672800
AR,2007,11,-11.5,-5580,0.03000000000000025,-469822
AR,2007,12,-8.5,-1103,-0.1200000000000001,174095
AR,2008,1,-5.0,434659,-0.1900000000000004,340342
AR,2008,2,4.600000000000001,230,0.11000000000000032,-90570
AR,2008,3,8.299999999999997,664,0.27000000000000046,-273303
AR,2008,4,6.899999999999999,1882,0.3299999999999992,-271016
AR,2008,5,9.299999999999997,1634,0.22000000000000064,102700
AR,2008,6,9.600000000000009,6219,0.8299999999999992,621345
AR,2008,7,2.799999999999997,5837,0.07000000000000028,457724
AR,2008,8,-2.799999999999997,1500,-0.29999999999999893,168353
AR,2008,9,-6.6000000000000085,-976,-0.02000000000000135,-656839
AR,2008,10,-11.099999999999994,-2019,-0.4499999999999993,-539520
AR,2008,11,-11.100000000000001,-4809,-0.16000000000000014,-262939
AR,2008,12,-7.899999999999999,-524,0.0,331107
AR,2009,1,-2.6000000000000014,-795,0.13999999999999968,187081
AR,2009,2,8.899999999999999,-3047,0.10000000000000053,-289554
AR,2009,3,5.400000000000006,5599,-0.040000000000000036,-211409
AR,2009,4,6.899999999999999,-130,-0.4400000000000004,-263674
AR,2009,5,7.899999999999999,604,0.04999999999999982,82526
AR,2009,6,11.299999999999997,7316,0.3200000000000003,591611
AR,2009,7,-1.0,5116,0.3899999999999997,760595
AR,2009,8,-1.2000000000000028,805,-0.14999999999999947,-109810
AR,2009,9,-5.299999999999997,-421,-0.41999999999999993,-436177
AR,2009,10,-14.299999999999997,-3044,-0.16000000000000014,-490376
AR,2009,11,-3.0,-3944,-0.08999999999999986,-243583
AR,2009,12,-15.899999999999999,227,0.20999999999999996,458187
AR,2010,1,-1.6000000000000014,-5990,0.08000000000000007,631009
AR,2010,2,0.0,-153,-0.1299999999999999,-307337
AR,2010,3,14.0,3976,-0.040000000000000036,-301528
AR,2010,4,12.899999999999999,-259,-0.1900000000000004,-346038
AR,2010,5,7.899999999999999,1002,0.10000000000000053,149480
AR,2010,6,10.299999999999997,17607,0.5899999999999999,806267
AR,2010,7,0.4000000000000057,8514,-0.39000000000000057,614678
AR,2010,8,1.9000000000000057,-1907,-0.02999999999999936,233377
AR,2010,9,-9.100000000000009,-1608,-0.20000000000000018,-538949
AR,2010,10,-12.099999999999994,-4718,-0.20999999999999996,-827172
AR,2010,11,-10.700000000000003,-3656,-0.20000000000000018,-408843
AR,2010,12,-13.100000000000001,-6923,0.09999999999999964,438644
AR,2011,1,-1.2999999999999972,2224,-0.17999999999999972,469171
AR,2011,2,6.299999999999997,-1409,0.05999999999999961,-258985
AR,2011,3,8.600000000000001,3654,-0.04999999999999982,-462224
AR,2011,4,11.0,-2111,0.39000000000000057,-97226
AR,2011,5,3.799999999999997,525,0.20999999999999996,51529
AR,2011,6,14.400000000000006,10953,0.5599999999999996,833084
AR,2011,7,3.0,3313,0.27000000000000046,660006
AR,2011,8,-1.6000000000000085,3805,0.019999999999999574,187087
AR,2011,9,-12.899999999999991,-1368,-0.16000000000000014,-812563
AR,2011,10,-9.600000000000001,-4533,-0.7299999999999995,-699278
AR,2011,11,-7.200000000000003,-6542,-0.040000000000000036,-309390
AR,2011,12,-10.100000000000001,513,-0.0600000000000005,294209
AR,2012,1,1.3000000000000043,-2165,-0.019999999999999574,290489
AR,2012,2,2.6000000000000014,146,0.03000000000000025,-245324
AR,2012,3,15.0,709,0.05999999999999961,-170989
AR,2012,4,2.200000000000003,1579,-0.13999999999999968,-139095
AR,2012,5,8.799999999999997,6762,0.1999999999999993,237439
AR,2012,6,4.799999999999997,5643,0.6400000000000006,609200
AR,2012,7,6.099999999999994,2766,0.20000000000000018,632888
AR,2012,8,-3.8999999999999915,1484,0.049999999999998934,151121
AR,2012,9,-6.700000000000003,-3523,-0.10999999999999943,-655802
AR,2012,10,-14.200000000000003,-1001,-0.6099999999999994,-696292
AR,2012,11,-9.099999999999994,-5182,0.0,-276604
AR,2012,12,-3.8000000000000043,265,0.0,140161
AR,2013,1,-4.299999999999997,-834,0.1299999999999999,463528
AR,2013,2,1.1999999999999957,1074,0.040000000000000036,-257327
AR,2013,3,3.3000000000000043,-448,0.0,-4898
AR,2013,4,11.899999999999999,1879,-0.010000000000000675,-212623
AR,2013,5,8.700000000000003,2945,0.2400000000000002,-139392
AR,2013,6,9.899999999999991,4692,0.4400000000000004,525418
AR,2013,7,0.9000000000000057,7016,0.09999999999999964,651929
AR,2013,8,0.4000000000000057,1932,-0.02999999999999936,57176
AR,2013,9,-3.0,-652,-0.07000000000000028,-159235
AR,2013,10,-13.900000000000006,-1417,-0.6200000000000001,-578054
AR,2013,11,-14.0,-2638,-0.07000000000000028,-476625
AR,2013,12,-7.399999999999999,320,0.040000000000000036,509396
AR,2014,1,-4.899999999999999,-42439,-0.4299999999999997,377964
AR,2014,2,3.5999999999999943,-423,0.16000000000000014,-147095
AR,2014,3,7.700000000000003,-2462,0.1299999999999999,-320036
AR,2014,4,13.100000000000001,845,0.16999999999999993,-444766
AR,2014,5,8.499999999999993,314,0.17999999999999972,-83848
AR,2014,6,8.600000000000009,73741,0.4300000000000006,602650
AR,2014,7,-1.2999999999999972,11414,0.21999999999999886,515369
AR,2014,8,3.299999999999997,1051,-0.11999999999999922,170236
AR,2014,9,-6.1000000000000085,762,0.019999999999999574,-63669
AR,2014,10,-8.899999999999991,-1693,-0.6299999999999999,-720578
AR,2014,11,-18.800000000000004,-2716,-0.05999999999999961,-262292
AR,2014,12,-1.1000000000000014,660,-0.10000000000000053,295755
AR,2015,1,-5.199999999999996,-27830,-0.0699999999999994,285353
AR,2015,2,-2.5,-4025,0.20999999999999996,-227113
AR,2015,3,13.600000000000001,6047,-0.0600000000000005,116114
AR,2015,4,12.799999999999997,-3511,0.15000000000000036,-734434
AR,2015,5,6.799999999999997,1650,0.2499999999999991,72950
AR,2015,6,8.799999999999997,8356,0.40000000000000036,592130
AR,2015,7,3.8000000000000114,5561,0.3000000000000007,758135
AR,2015,8,-3.8000000000000114,1867,0.009999999999999787,198589
AR,2015,9,-3.299999999999997,-358,-0.08000000000000007,-603830
AR,2015,10,-11.299999999999997,-2172,-0.75,-558981
AR,2015,11,-9.299999999999997,-3334,0.0,-483515
AR,2015,12,-4.200000000000003,13,-0.17999999999999972,220564
AR,2016,1,-10.5,2105,-0.1900000000000004,466184
AR,2016,2,7.399999999999999,3306,0.07000000000000028,-153416
AR,2016,3,8.600000000000001,-2505,0.05999999999999961,-321724
AR,2016,4,7.0,-1133,-0.10999999999999943,-203345
AR,2016,5,4.700000000000003,4934,0.23999999999999932,70496
AR,2016,6,11.700000000000003,7867,0.6299999999999999,572351
AR,2016,7,3.0999999999999943,3855,0.13000000000000078,963289
AR,2016,8,-2.0,5010,0.03999999999999915,-84825
AR,2016,9,-4.200000000000003,-3157,-0.05999999999999872,-392343
AR,2016,10,-8.799999999999997,-1919,-0.5500000000000007,-529650
AR,2016,11,-11.299999999999997,-2762,-0.21999999999999975,-416500
AR,2016,12,-13.200000000000003,1031,0.08000000000000007,206503
AR,2017,1,2.799999999999997,1370,-0.1900000000000004,348646
AR,2017,2,7.200000000000003,-3621,0.03000000000000025,-498863
AR,2017,3,3.200000000000003,4939,-0.08000000000000007,-15952
AR,2017,4,8.399999999999991,-4136,0.2400000000000002,-130672
AR,2017,5,3.6000000000000085,6517,0.13999999999999968,127150
AR,2017,6,7.799999999999997,7198,0.4900000000000002,559341
AR,2017,7,5.0,5581,0.1999999999999993,469447
AR,2017,8,-3.700000000000003,942,-0.08000000000000007,187637
AR,2017,9,-3.700000000000003,-2558,0.0,-524958
AR,2017,10,-10.199999999999996,3384,-0.7199999999999998,-219306
AZ,2007,2,7.700000000000003,5459,0.07000000000000028,-782743
AZ,2007,3,7.799999999999997,5542,0.1299999999999999,109745
AZ,2007,4,4.799999999999997,-12600,0.16000000000000014,-37736
AZ,2007,5,9.100000000000009,-3809,0.9200000000000008,1245874
AZ,2007,6,8.899999999999991,2570,0.03999999999999915,825324
AZ,2007,7,4.700000000000003,2002,0.5299999999999994,1250963
AZ,2007,8,-1.5,3859,-0.06999999999999851,78566
AZ,2007,9,-6.700000000000003,5568,-0.1800000000000015,-521119
AZ,2007,10,-11.399999999999999,7175,-0.1899999999999995,-1717339
AZ,2007,11,-7.100000000000001,10038,-0.9000000000000004,-930371
AZ,2007,12,-15.399999999999999,9941,-0.10999999999999943,292120
AZ,2008,1,-0.10000000000000142,207263,0.11999999999999922,147397
AZ,2008,2,5.200000000000003,-1660,0.120000000000001,-384767
AZ,2008,3,6.799999999999997,2195,0.09999999999999964,-195698
AZ,2008,4,6.200000000000003,-11201,0.34999999999999964,-60209
AZ,2008,5,5.600000000000001,-4601,0.8300000000000001,741373
AZ,2008,6,13.699999999999996,25,0.45000000000000107,1287464
AZ,2008,7,3.200000000000003,-376,0.11999999999999922,1200831
AZ,2008,8,-1.2000000000000028,93,-0.019999999999999574,91884
AZ,2008,9,-5.700000000000003,1384,-0.4900000000000002,-868362
AZ,2008,10,-10.699999999999996,6550,-0.3100000000000005,-1322051
AZ,2008,11,-9.600000000000001,8604,-0.8300000000000001,-1040528
AZ,2008,12,-10.899999999999999,10221,0.120000000000001,176262
AZ,2009,1,2.8000000000000043,6407,0.0,23643
AZ,2009,2,1.3999999999999986,3288,0.1899999999999995,-637318
AZ,2009,3,5.899999999999999,-201,0.040000000000000924,180942
AZ,2009,4,4.5,-10894,0.3299999999999983,-123783
AZ,2009,5,13.799999999999997,-6799,1.0,1472213
AZ,2009,6,2.200000000000003,-3874,0.08000000000000007,255027
AZ,2009,7,9.799999999999997,1787,0.26000000000000156,1695549
AZ,2009,8,-3.0999999999999943,-2898,0.009999999999999787,33815
AZ,2009,9,-5.6000000000000085,1243,-0.3000000000000007,-910865
AZ,2009,10,-14.699999999999996,7985,-0.34999999999999964,-1590512
AZ,2009,11,-6.5,8266,-0.9800000000000004,-781440
AZ,2009,12,-13.899999999999999,13682,-0.10999999999999943,286591
AZ,2010,1,3.200000000000003,-4407,-0.11000000000000121,72628
AZ,2010,2,2.0999999999999943,4830,0.14000000000000057,-610987
AZ,2010,3,4.900000000000006,3475,0.030000000000001137,210285
AZ,2010,4,6.899999999999999,-10442,0.1399999999999988,-52416
AZ,2010,5,7.0,-8151,1.3499999999999996,644561
AZ,2010,6,12.800000000000004,-2639,0.3000000000000007,1431071
AZ,2010,7,5.8999999999999915,715,0.25,1445154
AZ,2010,8,-2.799999999999997,-2638,-0.16000000000000014,-390397
AZ,2010,9,-3.5999999999999943,-313,-0.27999999999999936,-681787
AZ,2010,10,-12.700000000000003,8745,-0.6100000000000012,-1612462
AZ,2010,11,-14.400000000000006,7563,-0.8199999999999985,-815469
AZ,2010,12,-1.5999999999999943,11328,-0.19000000000000128,257090
AZ,2011,1,-5.200000000000003,11299,-0.03999999999999915,387518
AZ,2011,2,0.20000000000000284,6959,0.09999999999999964,-475422
AZ,2011,3,11.599999999999994,1565,0.03999999999999915,-148783
AZ,2011,4,5.600000000000001,-15212,0.5400000000000009,224980
